Origin,Year,Enplanements
PDT,1990,"8,684"
PDT,1991,"9,185"
PDT,1992,"10,448"
PDT,1993,"9,681"
PDT,1994,"11,265"
PDT,1995,"12,022"
PDT,1996,"12,921"
PDT,1997,"9,324"
PDT,1998,"13,372"
PDT,1999,"14,007"
PDT,2000,"13,785"
PDT,2001,"13,502"
PDT,2002,"10,447"
PDT,2003,"8,873"
PDT,2004,"7,446"
PDT,2005,"6,968"
PDT,2006,"7,445"
PDT,2007,"7,541"
PDT,2008,"7,217"
PDT,2009,"3,827"
PDT,2010,"4,897"
PDT,2011,"4,951"
PDT,2012,"5,064"
PDT,2013,"4,083"
PDT,2014,"4,375"
PDT,2015,"4,131"
PDT,2016,"2,374"
ESC,1997,"8,674"
ESC,1998,"14,671"
ESC,1999,"16,083"
ESC,2000,"15,618"
ESC,2001,"9,835"
ESC,2002,"2,398"
ESC,2003,"8,306"
ESC,2004,"9,830"
ESC,2005,"11,185"
ESC,2006,"9,267"
ESC,2007,"8,558"
ESC,2008,"5,119"
ESC,2009,"6,825"
ESC,2010,"9,150"
ESC,2011,"13,354"
ESC,2012,"13,286"
ESC,2013,"15,062"
ESC,2014,"17,502"
ESC,2015,"16,315"
ESC,2016,"15,024"
GCK,1992,179
GCK,1993,274
GCK,1994,198
GCK,1995,"2,831"
GCK,1996,"6,178"
GCK,1997,"3,359"
GCK,2000,162
GCK,2001,353
GCK,2002,"1,873"
GCK,2003,"5,113"
GCK,2004,"9,201"
GCK,2005,"9,771"
GCK,2006,"11,346"
GCK,2007,"12,514"
GCK,2008,"11,141"
GCK,2009,"10,005"
GCK,2010,"10,151"
GCK,2011,"11,246"
GCK,2012,"17,998"
GCK,2013,"24,378"
GCK,2014,"26,426"
GCK,2015,"26,804"
GCK,2016,"24,312"
OXR,1990,"23,839"
OXR,1991,"20,643"
OXR,1992,858
OXR,1995,"10,178"
OXR,1996,"16,804"
OXR,2002,"5,582"
OXR,2003,"21,968"
OXR,2004,"23,824"
OXR,2005,"22,778"
OXR,2006,"23,650"
OXR,2007,"21,344"
OXR,2008,"15,929"
OXR,2009,"12,053"
OXR,2010,"4,069"
OXR,2011,3
OXR,2013,5
OXR,2014,2
BRL,1991,"10,378"
BRL,1992,"23,025"
BRL,1993,"22,513"
BRL,1994,"21,240"
BRL,1995,"13,674"
BRL,1996,"12,160"
BRL,1997,"11,316"
BRL,1998,"11,862"
BRL,1999,"10,819"
BRL,2000,"3,633"
BRL,2002,"1,819"
BRL,2003,"7,525"
BRL,2004,"7,244"
BRL,2005,"6,666"
BRL,2006,"7,836"
BRL,2007,"1,716"
BRL,2008,"2,544"
BRL,2009,"1,973"
BRL,2010,"2,809"
BRL,2011,"7,005"
BRL,2012,"7,879"
BRL,2013,"6,403"
BRL,2014,"6,683"
BRL,2015,"6,900"
BRL,2016,"6,099"
TUP,1999,9
TUP,2000,161
TUP,2001,167
TUP,2002,"5,493"
TUP,2003,"20,130"
TUP,2004,"21,063"
TUP,2005,"30,313"
TUP,2006,"32,015"
TUP,2007,"28,780"
TUP,2008,"15,969"
TUP,2009,"13,195"
TUP,2010,"12,745"
TUP,2011,"12,337"
TUP,2012,"8,046"
TUP,2013,"6,317"
TUP,2014,"5,587"
TUP,2015,"2,509"
TUP,2016,"6,826"
HIB,1997,"6,912"
HIB,1998,"14,619"
HIB,1999,"15,613"
HIB,2000,"12,932"
HIB,2001,"9,735"
HIB,2002,"7,304"
HIB,2003,"9,320"
HIB,2004,"9,461"
HIB,2005,"10,587"
HIB,2006,"9,091"
HIB,2007,"8,510"
HIB,2008,"8,578"
HIB,2009,"8,763"
HIB,2010,"11,093"
HIB,2011,"12,132"
HIB,2012,"11,768"
HIB,2013,"11,181"
HIB,2014,"11,559"
HIB,2015,"12,346"
HIB,2016,"11,770"
MCW,1991,119
MCW,1992,196
MCW,1994,90
MCW,1997,"5,797"
MCW,1998,"13,201"
MCW,1999,"13,311"
MCW,2000,"12,568"
MCW,2001,"14,071"
MCW,2002,"13,877"
MCW,2003,"14,353"
MCW,2004,"15,679"
MCW,2005,"13,111"
MCW,2006,"12,107"
MCW,2007,"11,576"
MCW,2008,"11,653"
MCW,2009,"11,076"
MCW,2010,"13,847"
MCW,2011,"11,594"
MCW,2012,"6,023"
MCW,2013,"3,153"
MCW,2014,748
MCW,2015,"6,752"
MCW,2016,"7,034"
JRV,2009,5
JRV,2010,"11,288"
JRV,2011,"28,165"
JRV,2012,"28,668"
JRV,2013,"17,733"
JRV,2014,"42,873"
JRV,2015,"43,506"
JRV,2016,"39,095"
UIN,1991,"7,638"
UIN,1992,"10,404"
UIN,1993,"10,808"
UIN,1994,"12,714"
UIN,1995,"11,813"
UIN,1996,"10,749"
UIN,1997,"10,609"
UIN,1998,"8,683"
UIN,1999,"7,484"
UIN,2000,"3,601"
UIN,2001,"4,089"
UIN,2002,"6,245"
UIN,2003,"8,748"
UIN,2004,"8,605"
UIN,2005,"9,079"
UIN,2006,"8,068"
UIN,2007,"2,457"
UIN,2008,"2,028"
UIN,2009,"1,735"
UIN,2010,"7,688"
UIN,2011,"9,083"
UIN,2012,"10,114"
UIN,2013,"10,613"
UIN,2014,"10,138"
UIN,2015,"9,116"
UIN,2016,"7,200"
SHR,1990,"3,512"
SHR,1995,"7,731"
SHR,1996,"13,485"
SHR,1997,"5,137"
SHR,1998,"5,486"
SHR,2002,"2,424"
SHR,2003,"10,626"
SHR,2004,"12,202"
SHR,2005,"13,699"
SHR,2006,"13,630"
SHR,2007,"21,322"
SHR,2008,"17,692"
SHR,2009,"14,181"
SHR,2010,"14,137"
SHR,2011,"13,301"
SHR,2012,"12,886"
SHR,2013,"14,056"
SHR,2014,"8,604"
SHR,2015,344
SHR,2016,4
CKB,1995,"9,539"
CKB,1996,"18,272"
CKB,1997,"8,813"
CKB,2000,354
CKB,2001,"1,173"
CKB,2002,"6,296"
CKB,2003,"2,719"
CKB,2004,"9,687"
CKB,2005,"9,666"
CKB,2006,"5,421"
CKB,2007,"4,438"
CKB,2008,"10,106"
CKB,2009,"9,723"
CKB,2010,"9,840"
CKB,2011,"8,410"
CKB,2012,"8,918"
CKB,2013,"10,723"
CKB,2014,"21,932"
CKB,2015,"23,628"
CKB,2016,"23,645"
ILG,1993,65
ILG,1994,0
ILG,1996,50
ILG,1997,24
ILG,1999,0
ILG,2000,0
ILG,2001,0
ILG,2002,543
ILG,2003,"1,813"
ILG,2004,"1,132"
ILG,2005,"1,040"
ILG,2006,"8,462"
ILG,2007,"11,379"
ILG,2008,"1,033"
ILG,2009,287
ILG,2010,759
ILG,2011,566
ILG,2012,999
ILG,2013,"51,675"
ILG,2014,"104,462"
ILG,2015,"12,551"
ILG,2016,"1,001"
CDB,1990,"6,081"
CDB,1991,"5,463"
CDB,1992,"6,737"
CDB,1993,"6,601"
CDB,1994,"5,959"
CDB,1995,"8,830"
CDB,1996,"6,146"
CDB,1997,"6,384"
CDB,1998,"5,932"
CDB,1999,"5,685"
CDB,2000,"4,468"
CDB,2001,216
CDB,2002,"7,725"
CDB,2003,"9,025"
CDB,2004,"8,800"
CDB,2005,"8,658"
CDB,2006,"9,153"
CDB,2007,"8,721"
CDB,2008,"9,093"
CDB,2009,"8,968"
CDB,2010,"9,261"
CDB,2011,"9,395"
CDB,2012,"9,462"
CDB,2013,"8,665"
CDB,2014,"8,172"
CDB,2015,"7,019"
CDB,2016,"7,021"
ROR,1990,"34,284"
ROR,1991,"37,458"
ROR,1992,"41,863"
ROR,1993,"45,475"
ROR,1994,"36,799"
FRD,2002,"2,601"
FRD,2003,"19,659"
FRD,2004,"23,242"
FRD,2005,"20,961"
FRD,2006,"23,291"
FRD,2007,"15,443"
FRD,2008,"13,785"
FRD,2009,"12,919"
FRD,2010,"12,326"
FRD,2011,"11,246"
FRD,2012,"7,787"
FRD,2013,"3,438"
FRD,2014,"7,867"
FRD,2015,"7,912"
FRD,2016,"9,030"
RIW,1995,"7,058"
RIW,1996,"12,580"
RIW,1997,"4,571"
RIW,2002,"2,331"
RIW,2003,"10,231"
RIW,2004,"12,116"
RIW,2005,"12,185"
RIW,2006,"14,178"
RIW,2007,"15,721"
RIW,2008,"16,934"
RIW,2009,"14,150"
RIW,2010,"14,329"
RIW,2011,"14,290"
RIW,2012,"13,131"
RIW,2013,"13,407"
RIW,2014,"7,660"
RIW,2015,"3,530"
RIW,2016,"2,152"
PUB,1990,"42,840"
PUB,1991,"31,307"
PUB,1992,"3,506"
PUB,1993,850
PUB,1994,322
PUB,1995,"5,269"
PUB,1996,"7,368"
PUB,1997,"2,382"
PUB,1998,0
PUB,1999,0
PUB,2000,0
PUB,2001,679
PUB,2002,"2,020"
PUB,2003,"3,887"
PUB,2004,"4,483"
PUB,2005,"4,018"
PUB,2006,"4,939"
PUB,2007,"4,779"
PUB,2008,"4,285"
PUB,2009,"5,155"
PUB,2010,"10,882"
PUB,2011,"22,421"
PUB,2012,"9,765"
PUB,2013,"6,503"
PUB,2014,"6,771"
PUB,2015,"3,649"
PUB,2016,"2,012"
HGR,1990,122
HGR,1991,181
HGR,1992,126
HGR,1995,"5,876"
HGR,1996,"10,916"
HGR,1997,"4,505"
HGR,2000,0
HGR,2002,"5,616"
HGR,2003,"15,639"
HGR,2004,"12,521"
HGR,2005,"5,022"
HGR,2006,"5,846"
HGR,2007,"2,631"
HGR,2008,"1,671"
HGR,2009,"13,365"
HGR,2010,"10,651"
HGR,2011,"5,614"
HGR,2012,"10,197"
HGR,2013,"12,877"
HGR,2014,"15,185"
HGR,2015,"25,355"
HGR,2016,"25,223"
EWB,1991,1
EWB,1995,61
EWB,1999,0
EWB,2002,"4,225"
EWB,2003,"21,092"
EWB,2004,"19,666"
EWB,2005,"17,946"
EWB,2006,"15,206"
EWB,2007,"14,532"
EWB,2008,"13,834"
EWB,2009,"11,669"
EWB,2010,"12,311"
EWB,2011,"11,138"
EWB,2012,"12,237"
EWB,2013,"10,446"
EWB,2014,"8,126"
EWB,2015,"7,254"
EWB,2016,"6,793"
UNK,1990,"3,201"
UNK,1991,"1,709"
UNK,1992,0
UNK,1993,0
UNK,1995,0
UNK,2000,2
UNK,2001,0
UNK,2002,"9,381"
UNK,2003,"10,084"
UNK,2004,"9,600"
UNK,2005,"10,224"
UNK,2006,"11,257"
UNK,2007,"11,249"
UNK,2008,"11,950"
UNK,2009,"10,571"
UNK,2010,"12,693"
UNK,2011,"12,485"
UNK,2012,"13,070"
UNK,2013,"14,011"
UNK,2014,"13,099"
UNK,2015,"15,927"
UNK,2016,"15,766"
PIB,1999,15
PIB,2000,575
PIB,2001,151
PIB,2002,"6,837"
PIB,2003,"11,888"
PIB,2004,"15,418"
PIB,2005,"15,402"
PIB,2006,"14,129"
PIB,2007,"14,666"
PIB,2008,"12,345"
PIB,2009,"12,967"
PIB,2010,"13,587"
PIB,2011,"16,095"
PIB,2012,"12,710"
PIB,2013,"8,368"
PIB,2014,"6,438"
PIB,2015,"12,824"
PIB,2016,"11,588"
TEX,1993,131
TEX,1995,"5,572"
TEX,1996,"21,552"
TEX,1997,"12,138"
TEX,2002,"2,467"
TEX,2003,"15,353"
TEX,2004,"18,445"
TEX,2005,"18,441"
TEX,2006,"16,329"
TEX,2007,"16,177"
TEX,2008,"13,137"
TEX,2009,"6,522"
TEX,2010,"9,192"
TEX,2011,"10,911"
TEX,2012,"7,550"
TEX,2013,"6,052"
TEX,2014,"3,470"
TEX,2015,13
TEX,2016,16
OWB,1997,657
OWB,1998,"1,216"
OWB,1999,768
OWB,2002,"1,546"
OWB,2003,"5,545"
OWB,2004,"2,804"
OWB,2005,"3,553"
OWB,2006,"4,633"
OWB,2007,709
OWB,2008,41
OWB,2009,"10,481"
OWB,2010,"16,173"
OWB,2011,"17,294"
OWB,2012,"30,772"
OWB,2013,"21,688"
OWB,2014,"22,112"
OWB,2015,"21,949"
OWB,2016,"21,285"
GST,1990,"6,180"
GST,1991,"6,927"
GST,1992,"6,607"
GST,1993,"6,877"
GST,1994,"6,203"
GST,1995,"6,257"
GST,1996,"5,310"
GST,1997,"3,325"
GST,1998,"6,083"
GST,1999,"6,625"
GST,2000,"4,855"
GST,2001,"5,251"
GST,2002,"7,366"
GST,2003,"7,175"
GST,2004,"5,422"
GST,2005,"5,607"
GST,2006,"4,946"
GST,2007,"5,197"
GST,2008,"4,634"
GST,2009,"3,387"
GST,2010,"9,996"
GST,2011,"10,737"
GST,2012,"9,508"
GST,2013,"10,076"
GST,2014,"9,484"
GST,2015,"10,893"
GST,2016,"8,275"
APN,1997,0
APN,1998,"2,524"
APN,1999,"10,131"
APN,2000,"10,587"
APN,2001,"10,565"
APN,2002,"9,804"
APN,2003,"8,807"
APN,2004,"7,754"
APN,2005,"9,688"
APN,2006,"7,845"
APN,2007,"7,595"
APN,2008,"7,416"
APN,2009,"7,528"
APN,2010,"8,630"
APN,2011,"12,189"
APN,2012,"12,861"
APN,2013,"15,893"
APN,2014,"12,600"
APN,2015,"10,000"
APN,2016,"9,150"
MMH,1992,90
MMH,1993,605
MMH,2008,566
MMH,2009,"6,148"
MMH,2010,"19,803"
MMH,2011,"26,201"
MMH,2012,"27,488"
MMH,2013,"30,866"
MMH,2014,"25,910"
MMH,2015,"23,504"
MMH,2016,"19,336"
CEC,1990,"2,497"
CEC,1991,"2,910"
CEC,1992,"4,216"
CEC,1993,"3,931"
CEC,2002,"2,611"
CEC,2003,"11,264"
CEC,2004,"12,472"
CEC,2005,"11,605"
CEC,2006,"11,477"
CEC,2007,"13,134"
CEC,2008,"12,091"
CEC,2009,"11,479"
CEC,2010,"14,341"
CEC,2011,"14,108"
CEC,2012,"12,541"
CEC,2013,"12,103"
CEC,2014,"13,701"
CEC,2015,"4,915"
CEC,2016,"7,913"
KSM,1990,"2,819"
KSM,1991,547
KSM,1992,903
KSM,1993,"1,389"
KSM,1994,951
KSM,1995,702
KSM,1996,273
KSM,2000,1
KSM,2001,0
KSM,2002,"8,711"
KSM,2003,"9,276"
KSM,2004,"9,948"
KSM,2005,"8,279"
KSM,2006,"13,744"
KSM,2007,"14,258"
KSM,2008,"9,748"
KSM,2009,"7,213"
KSM,2010,"9,891"
KSM,2011,"12,661"
KSM,2012,"12,711"
KSM,2013,"13,949"
KSM,2014,"12,473"
KSM,2015,"13,190"
KSM,2016,"11,901"
PGA,1996,0
PGA,2002,811
PGA,2003,"4,488"
PGA,2004,"5,742"
PGA,2005,"4,595"
PGA,2006,"5,724"
PGA,2007,"5,299"
PGA,2008,"5,283"
PGA,2009,"16,840"
PGA,2010,"20,226"
PGA,2011,"18,118"
PGA,2012,"17,819"
PGA,2013,"18,532"
PGA,2014,"19,903"
PGA,2015,"17,409"
PGA,2016,"14,555"
LAR,1995,"5,229"
LAR,1996,"9,685"
LAR,1997,"4,859"
LAR,2001,0
LAR,2002,"2,219"
LAR,2003,"8,810"
LAR,2004,"9,908"
LAR,2005,"9,883"
LAR,2006,"10,396"
LAR,2007,"10,745"
LAR,2008,"10,366"
LAR,2009,"8,660"
LAR,2010,"8,982"
LAR,2011,"8,492"
LAR,2012,"8,130"
LAR,2013,"13,521"
LAR,2014,"13,353"
LAR,2015,"14,741"
LAR,2016,"14,281"
GAL,1990,"1,823"
GAL,1991,307
GAL,1992,0
GAL,1995,0
GAL,1996,0
GAL,1998,4
GAL,1999,0
GAL,2000,55
GAL,2001,144
GAL,2002,"11,717"
GAL,2003,"11,126"
GAL,2004,"12,649"
GAL,2005,"11,299"
GAL,2006,"10,765"
GAL,2007,"8,909"
GAL,2008,"7,675"
GAL,2009,"7,447"
GAL,2010,"12,421"
GAL,2011,"11,073"
GAL,2012,"14,563"
GAL,2013,"14,930"
GAL,2014,"12,349"
GAL,2015,"10,703"
GAL,2016,"9,520"
PKB,1995,"16,247"
PKB,1996,"32,546"
PKB,1997,"16,448"
PKB,2000,0
PKB,2002,"3,500"
PKB,2003,"1,077"
PKB,2004,"16,992"
PKB,2005,"13,757"
PKB,2006,"6,451"
PKB,2007,"4,473"
PKB,2008,"5,230"
PKB,2009,"5,920"
PKB,2010,"5,407"
PKB,2011,"7,549"
PKB,2012,"8,292"
PKB,2013,"8,246"
PKB,2014,"5,485"
PKB,2015,"4,409"
PKB,2016,"4,145"
LWB,1991,"1,085"
LWB,1992,"2,528"
LWB,1995,"1,872"
LWB,1996,"4,757"
LWB,1997,"4,570"
LWB,1998,"1,549"
LWB,1999,"1,862"
LWB,2000,"2,529"
LWB,2001,"4,310"
LWB,2002,"5,003"
LWB,2003,"8,746"
LWB,2004,"11,465"
LWB,2005,"11,649"
LWB,2006,"13,484"
LWB,2007,"12,194"
LWB,2008,"6,993"
LWB,2009,"4,580"
LWB,2010,"12,183"
LWB,2011,"17,167"
LWB,2012,"9,445"
LWB,2013,"7,971"
LWB,2014,"8,310"
LWB,2015,"5,984"
LWB,2016,"4,963"
GYY,1992,283
GYY,1993,"1,291"
GYY,1994,"1,100"
GYY,1995,"1,388"
GYY,1996,"1,522"
GYY,1997,"1,987"
GYY,1998,"1,585"
GYY,1999,"3,352"
GYY,2000,"23,383"
GYY,2001,"19,584"
GYY,2002,"8,265"
GYY,2003,812
GYY,2004,"27,328"
GYY,2005,"17,341"
GYY,2006,"2,496"
GYY,2007,"15,818"
GYY,2008,"2,226"
GYY,2009,"1,618"
GYY,2010,"1,104"
GYY,2011,"1,399"
GYY,2012,"11,432"
GYY,2013,"9,640"
GYY,2014,"5,553"
GYY,2015,"2,547"
GYY,2016,751
MGW,1992,0
MGW,1995,"10,746"
MGW,1996,"22,915"
MGW,1997,"12,003"
MGW,2002,"3,040"
MGW,2003,681
MGW,2004,"11,150"
MGW,2005,"10,993"
MGW,2006,"4,675"
MGW,2007,"3,963"
MGW,2008,"10,371"
MGW,2009,"10,623"
MGW,2010,"10,153"
MGW,2011,"10,342"
MGW,2012,"9,218"
MGW,2013,"9,573"
MGW,2014,"8,933"
MGW,2015,"7,071"
MGW,2016,"7,288"
PVC,2002,802
PVC,2003,"11,795"
PVC,2004,"11,419"
PVC,2005,"10,235"
PVC,2006,"11,297"
PVC,2007,"12,447"
PVC,2008,"11,453"
PVC,2009,"10,747"
PVC,2010,"11,406"
PVC,2011,"10,961"
PVC,2012,"11,577"
PVC,2013,"11,247"
PVC,2014,"10,391"
PVC,2015,"10,834"
PVC,2016,"9,753"
ISO,1990,"19,014"
ISO,1991,"21,455"
ISO,1992,"7,633"
ISO,1993,130
ISO,1996,131
ISO,1999,0
ISO,2000,131
ISO,2002,72
ISO,2003,"1,831"
ISO,2004,"2,885"
ISO,2005,"24,726"
ISO,2006,"23,145"
ISO,2007,"15,104"
ISO,2008,"8,896"
ISO,2009,"5,206"
ISO,2010,"5,251"
ISO,2011,"5,891"
ISO,2012,"5,171"
ISO,2013,"3,321"
ISO,2014,"3,207"
ISO,2015,"2,113"
ISO,2016,711
BFF,1990,0
BFF,1991,118
BFF,1992,546
BFF,1993,601
BFF,1994,466
BFF,1995,"6,584"
BFF,1996,"10,458"
BFF,1997,"6,564"
BFF,1999,58
BFF,2000,0
BFF,2001,0
BFF,2002,"1,977"
BFF,2003,"7,677"
BFF,2004,"8,932"
BFF,2005,"8,998"
BFF,2006,"10,068"
BFF,2007,"11,751"
BFF,2008,"10,429"
BFF,2009,"8,966"
BFF,2010,"9,276"
BFF,2011,"9,836"
BFF,2012,"9,599"
BFF,2013,"10,079"
BFF,2014,"5,535"
BFF,2015,"4,255"
BFF,2016,"3,002"
FOD,1991,80
FOD,1992,221
FOD,1993,245
FOD,1994,550
FOD,1995,887
FOD,1996,591
FOD,1997,"3,235"
FOD,1998,"8,558"
FOD,1999,"11,766"
FOD,2000,"11,676"
FOD,2001,"9,662"
FOD,2002,"7,659"
FOD,2003,"7,548"
FOD,2004,"8,532"
FOD,2005,"8,046"
FOD,2006,"6,855"
FOD,2007,"7,017"
FOD,2008,"6,047"
FOD,2009,"5,360"
FOD,2010,"8,202"
FOD,2011,"10,864"
FOD,2012,"5,614"
FOD,2013,"3,059"
FOD,2014,455
FOD,2015,"5,226"
FOD,2016,"6,637"
RDB,2002,"3,725"
RDB,2003,"16,452"
RDB,2004,"7,155"
RDB,2005,"7,968"
RDB,2006,"8,475"
RDB,2007,"9,040"
RDB,2008,"9,582"
RDB,2009,"9,037"
RDB,2010,"10,186"
RDB,2011,"11,053"
RDB,2012,"10,614"
RDB,2013,"10,473"
RDB,2014,"10,101"
RDB,2015,"10,558"
RDB,2016,"10,083"
WST,2002,"1,811"
WST,2003,"7,997"
WST,2004,"6,879"
WST,2005,"7,790"
WST,2006,"8,166"
WST,2007,"9,876"
WST,2008,"11,195"
WST,2009,"8,785"
WST,2010,"11,377"
WST,2011,"9,095"
WST,2012,"9,894"
WST,2013,"9,945"
WST,2014,"12,349"
WST,2015,"11,966"
WST,2016,"16,359"
CDC,1992,100
CDC,1999,0
CDC,2000,0
CDC,2001,0
CDC,2002,"1,988"
CDC,2003,"8,552"
CDC,2004,"7,119"
CDC,2005,"10,408"
CDC,2006,"7,686"
CDC,2007,"6,377"
CDC,2008,"7,762"
CDC,2009,"5,400"
CDC,2010,"5,911"
CDC,2011,"8,358"
CDC,2012,"15,781"
CDC,2013,"14,761"
CDC,2014,"14,275"
CDC,2015,"14,243"
CDC,2016,"13,164"
BID,2002,"1,010"
BID,2003,"7,552"
BID,2004,"6,514"
BID,2005,"7,227"
BID,2006,"7,595"
BID,2007,"9,370"
BID,2008,"10,296"
BID,2009,"8,491"
BID,2010,"9,781"
BID,2011,"9,970"
BID,2012,"10,643"
BID,2013,"10,861"
BID,2014,"12,967"
BID,2015,"12,401"
BID,2016,"16,440"
BED,1992,0
BED,1995,390
BED,1996,331
BED,1997,465
BED,1998,172
BED,1999,42
BED,2000,579
BED,2001,349
BED,2002,"8,664"
BED,2003,"18,963"
BED,2004,"16,027"
BED,2005,"13,643"
BED,2006,"14,186"
BED,2007,"14,113"
BED,2008,"6,877"
BED,2009,"5,663"
BED,2010,"5,942"
BED,2011,"8,243"
BED,2012,"8,204"
BED,2013,"4,144"
BED,2014,"3,200"
BED,2015,"4,523"
BED,2016,"4,588"
BHB,2002,"2,224"
BHB,2003,"9,494"
BHB,2004,"10,594"
BHB,2005,"10,007"
BHB,2006,"9,850"
BHB,2007,"10,880"
BHB,2008,"10,023"
BHB,2009,"9,617"
BHB,2010,"11,044"
BHB,2011,"12,322"
BHB,2012,"8,774"
BHB,2013,"9,578"
BHB,2014,"8,541"
BHB,2015,"7,952"
BHB,2016,"8,160"
EMK,2000,2
EMK,2001,0
EMK,2002,"7,044"
EMK,2003,"5,955"
EMK,2004,"7,727"
EMK,2005,"11,271"
EMK,2006,"10,648"
EMK,2007,"12,638"
EMK,2008,"9,097"
EMK,2009,"9,872"
EMK,2010,"10,537"
EMK,2011,"9,178"
EMK,2012,"9,854"
EMK,2013,"8,268"
EMK,2014,"9,447"
EMK,2015,"7,597"
EMK,2016,"7,489"
TBN,1991,"3,938"
TBN,1992,"5,798"
TBN,1993,"4,788"
TBN,1994,"4,797"
TBN,1995,"3,784"
TBN,1996,"2,625"
TBN,1997,"4,151"
TBN,1998,"4,619"
TBN,1999,"6,044"
TBN,2000,"2,155"
TBN,2002,522
TBN,2003,"6,254"
TBN,2004,"6,394"
TBN,2005,"8,216"
TBN,2006,"7,690"
TBN,2007,"1,637"
TBN,2008,"4,784"
TBN,2009,"4,869"
TBN,2010,"4,154"
TBN,2011,"6,978"
TBN,2012,"7,891"
TBN,2013,"8,325"
TBN,2014,"8,281"
TBN,2015,"8,065"
TBN,2016,"7,553"
HNH,2002,"6,229"
HNH,2003,"9,125"
HNH,2004,"10,737"
HNH,2005,"9,117"
HNH,2006,"8,495"
HNH,2007,"8,482"
HNH,2008,"7,183"
HNH,2009,"6,854"
HNH,2010,"10,759"
HNH,2011,"10,815"
HNH,2012,"9,507"
HNH,2013,"10,468"
HNH,2014,"9,849"
HNH,2015,"10,050"
HNH,2016,"6,558"
IYK,1995,"4,791"
IYK,1996,"8,787"
IYK,2002,"2,991"
IYK,2003,"11,427"
IYK,2004,"12,725"
IYK,2005,"13,138"
IYK,2006,"13,506"
IYK,2007,"12,292"
IYK,2008,"11,149"
IYK,2009,"11,081"
IYK,2010,"11,109"
IYK,2011,"8,711"
IYK,2012,"7,024"
IYK,2013,"4,131"
IYK,2014,0
IYK,2015,0
IYK,2016,0
CGI,1991,"3,796"
CGI,1992,"4,430"
CGI,1993,"5,279"
CGI,1994,"6,166"
CGI,1995,"5,371"
CGI,1996,"3,302"
CGI,1997,"5,534"
CGI,1998,"9,995"
CGI,1999,"9,463"
CGI,2000,"3,077"
CGI,2002,"1,856"
CGI,2003,"8,113"
CGI,2004,"5,914"
CGI,2005,"7,016"
CGI,2006,"8,193"
CGI,2007,"1,355"
CGI,2008,396
CGI,2009,972
CGI,2010,"4,855"
CGI,2011,"5,936"
CGI,2012,"6,226"
CGI,2013,"6,431"
CGI,2014,"6,511"
CGI,2015,"6,186"
CGI,2016,"5,019"
SHD,1990,"2,716"
SHD,1991,"3,774"
SHD,1996,0
SHD,2001,91
SHD,2002,"1,694"
SHD,2003,"6,318"
SHD,2004,"7,703"
SHD,2005,"5,300"
SHD,2006,"5,337"
SHD,2007,"4,893"
SHD,2008,"7,681"
SHD,2009,"8,308"
SHD,2010,"10,267"
SHD,2011,"12,023"
SHD,2012,"15,140"
SHD,2013,"19,545"
SHD,2014,"9,383"
SHD,2015,"5,532"
SHD,2016,"4,812"
LBF,1991,356
LBF,1992,595
LBF,1993,777
LBF,1994,899
LBF,1995,"4,533"
LBF,1996,"8,821"
LBF,1997,"4,404"
LBF,2000,0
LBF,2001,0
LBF,2002,"1,426"
LBF,2003,"5,898"
LBF,2004,"7,469"
LBF,2005,"7,824"
LBF,2006,"8,829"
LBF,2007,"10,735"
LBF,2008,"9,613"
LBF,2009,"7,840"
LBF,2010,"8,366"
LBF,2011,"9,148"
LBF,2012,"8,993"
LBF,2013,"8,905"
LBF,2014,"4,914"
LBF,2015,"4,623"
LBF,2016,"3,470"
ART,1995,"2,254"
ART,1996,"2,446"
ART,1997,"1,453"
ART,2002,650
ART,2003,"2,574"
ART,2004,"3,699"
ART,2005,"4,597"
ART,2006,"3,658"
ART,2007,"7,450"
ART,2008,510
ART,2009,"2,145"
ART,2010,"2,180"
ART,2011,"4,409"
ART,2012,"16,969"
ART,2013,"18,684"
ART,2014,"19,304"
ART,2015,"18,644"
ART,2016,"15,853"
SGY,2002,"6,682"
SGY,2003,"9,371"
SGY,2004,"8,924"
SGY,2005,"9,327"
SGY,2006,"9,038"
SGY,2007,"13,156"
SGY,2008,"9,844"
SGY,2009,"5,807"
SGY,2010,"8,081"
SGY,2011,"8,244"
SGY,2012,"7,532"
SGY,2013,"8,050"
SGY,2014,"7,296"
SGY,2015,"8,236"
SGY,2016,"5,587"
MWH,1990,"5,030"
MWH,1991,"4,677"
MWH,1992,"5,007"
MWH,1993,"5,387"
MWH,1994,"7,184"
MWH,1995,"10,284"
MWH,1996,"10,111"
MWH,1997,"11,100"
MWH,1998,"10,986"
MWH,1999,"11,494"
MWH,2000,"9,988"
MWH,2001,"6,509"
MWH,2002,"1,490"
MWH,2003,"5,025"
MWH,2004,"4,857"
MWH,2005,"4,742"
MWH,2006,"4,739"
MWH,2007,724
MWH,2008,"1,304"
MWH,2009,"2,893"
MWH,2010,"1,409"
MWH,2011,8
MWH,2012,4
MWH,2013,5
MWH,2014,186
MWH,2015,8
MWH,2016,5
EAR,2002,"1,399"
EAR,2003,"5,425"
EAR,2004,"6,291"
EAR,2005,"6,746"
EAR,2006,"8,736"
EAR,2007,"12,578"
EAR,2008,"11,905"
EAR,2009,"9,744"
EAR,2010,"9,435"
EAR,2011,"10,988"
EAR,2012,"12,415"
EAR,2013,"13,040"
